#chr	pos	coverage
chrM	386	198
chrM	387	198
chrM	388	198
chrM	389	198
chrM	390	198
chrM	391	198
chrM	392	198
chrM	393	198
chrM	394	198
chrM	395	198
chrM	396	198
chrM	397	198
chrM	398	198
chrM	399	198
chrM	400	198
chrM	401	198
chrM	402	198
chrM	403	198
chrM	404	198
chrM	405	198
chrM	406	198
chrM	407	198
chrM	408	198
chrM	409	198
chrM	410	198
chrM	411	198
chrM	412	198
chrM	413	198
chrM	414	198
chrM	415	198
chrM	416	198
chrM	417	198
chrM	418	198
chrM	419	198
chrM	420	198
chrM	421	198
chrM	422	198
chrM	423	198
chrM	424	198
chrM	425	198
chrM	426	198
chrM	427	198
chrM	428	198
chrM	429	198
chrM	430	198
chrM	431	198
chrM	432	198
chrM	433	198
chrM	434	198
chrM	435	198
chrM	436	198
chrM	437	198
chrM	438	198
chrM	439	198
chrM	440	198
chrM	441	198
chrM	442	198
chrM	443	198
chrM	444	198
chrM	445	198
chrM	446	198
chrM	447	198
chrM	448	198
chrM	449	198
chrM	450	198
chrM	451	198
chrM	452	198
chrM	453	198
chrM	454	198
chrM	455	198
chrM	456	198
chrM	457	198
chrM	458	198
chrM	459	198
chrM	460	198
chrM	461	198
chrM	462	198
chrM	463	198
chrM	464	198
chrM	465	198
chrM	466	198
chrM	467	198
chrM	468	198
chrM	469	198
chrM	470	198
chrM	471	198
chrM	472	198
chrM	473	198
chrM	474	198
chrM	475	198
chrM	476	198
chrM	477	198
chrM	478	198
chrM	479	198
chrM	480	198
chrM	481	198
chrM	482	198
chrM	483	198
chrM	484	198
chrM	485	198
chrM	486	198
chrM	487	198
chrM	488	198
chrM	489	198
chrM	490	198
chrM	491	198
chrM	492	198
chrM	493	198
chrM	494	198
chrM	495	198
chrM	496	198
chrM	497	198
chrM	498	198
chrM	499	198
chrM	500	198
chrM	501	198
chrM	502	198
chrM	503	198
chrM	504	198
chrM	505	198
chrM	506	198
chrM	507	198
chrM	508	198
chrM	509	198
chrM	510	198
chrM	511	198
chrM	512	198
chrM	513	198
chrM	514	198
chrM	515	198
chrM	516	198
chrM	517	198
chrM	518	198
chrM	519	198
chrM	520	198
chrM	521	198
chrM	522	198
chrM	523	198
chrM	524	198
chrM	525	198
chrM	526	198
chrM	527	198
chrM	528	198
chrM	529	198
chrM	530	198
chrM	531	198
chrM	532	198
chrM	533	198
chrM	534	198
chrM	535	198
chrM	536	198
chrM	537	198
chrM	538	198
chrM	539	198
chrM	540	198
chrM	541	198
chrM	542	198
chrM	543	198
chrM	544	198
chrM	545	198
chrM	546	198
chrM	547	198
chrM	548	198
chrM	549	198
chrM	550	198
chrM	551	198
chrM	552	198
chrM	553	198
chrM	554	198
chrM	555	198
chrM	556	198
chrM	557	198
chrM	558	198
chrM	559	198
chrM	560	198
chrM	561	198
chrM	562	198
chrM	563	198
chrM	564	198
chrM	565	198
chrM	566	198
chrM	567	198
chrM	568	198
chrM	569	198
chrM	570	198
chrM	571	198
chrM	572	198
chrM	573	198
chrM	574	198
chrM	575	198
chrM	576	198
chrM	577	198
chrM	578	198
chrM	579	198
chrM	580	198
chrM	581	198
chrM	582	198
chrM	583	198
chrM	584	198
chrM	585	198
chrM	586	198
chrM	587	198
chrM	588	198
chrM	589	198
chrM	590	198
chrM	591	198
chrM	592	198
chrM	593	198
chrM	594	198
chrM	595	198
chrM	596	198
chrM	597	198
chrM	598	198
chrM	599	198
chrM	600	198
chrM	601	198
chrM	602	198
chrM	603	198
chrM	604	198
chrM	605	198
chrM	606	198
chrM	607	198
chrM	608	198
chrM	609	198
chrM	610	198
chrM	611	198
chrM	612	198
chrM	613	198
chrM	614	198
chrM	615	198
chrM	616	198
chrM	617	198
chrM	618	198
chrM	619	198
chrM	620	198
chrM	621	198
chrM	622	198
chrM	623	198
chrM	624	198
chrM	625	198
chrM	626	198
chrM	627	198
chrM	628	198
chrM	629	198
chrM	630	198
chrM	631	198
chrM	632	198
chrM	633	198
chrM	634	198
chrM	635	198
chrM	636	198
chrM	637	198
chrM	638	198
chrM	639	198
chrM	640	198
chrM	641	198
chrM	642	198
chrM	643	198
chrM	644	198
chrM	645	198
chrM	646	198
chrM	647	198
chrM	648	198
chrM	649	198
chrM	650	198
chrM	651	198
chrM	652	198
chrM	653	198
chrM	654	198
chrM	655	198
chrM	656	198
chrM	657	198
chrM	658	198
chrM	659	198
chrM	660	198
chrM	661	198
chrM	662	198
chrM	663	198
chrM	664	198
chrM	665	198
chrM	666	198
chrM	667	198
chrM	668	198
chrM	669	198
chrM	670	198
chrM	671	198
chrM	672	198
chrM	673	198
chrM	674	198
chrM	675	198
chrM	676	198
chrM	677	198
chrM	678	198
chrM	679	198
chrM	680	198
chrM	681	198
chrM	682	198
chrM	683	198
chrM	684	198
chrM	685	198
chrM	686	198
chrM	687	198
chrM	688	198
chrM	689	198
chrM	690	198
chrM	691	198
chrM	692	198
chrM	693	198
chrM	694	198
chrM	695	198
chrM	696	198
chrM	697	198
chrM	698	198
chrM	699	198
chrM	700	198
chrM	701	198
chrM	702	198
chrM	703	198
chrM	704	198
chrM	705	198
chrM	706	198
chrM	707	198
chrM	708	198
chrM	709	198
chrM	710	198
chrM	711	198
chrM	712	198
chrM	713	198
chrM	714	198
chrM	715	198
chrM	716	198
chrM	717	198
chrM	718	198
chrM	719	198
chrM	720	198
chrM	721	198
chrM	722	198
chrM	723	198
chrM	724	198
chrM	725	198
chrM	726	198
chrM	727	198
chrM	728	198
chrM	729	198
chrM	730	198
chrM	731	198
chrM	732	198
chrM	733	198
chrM	734	198
chrM	735	198
chrM	736	198
chrM	737	198
chrM	738	198
chrM	739	198
chrM	740	198
chrM	741	198
chrM	742	198
chrM	743	198
chrM	744	198
chrM	745	198
chrM	746	198
chrM	747	198
chrM	748	198
chrM	749	198
chrM	750	198
chrM	751	198
chrM	752	198
chrM	753	198
chrM	754	198
chrM	755	198
chrM	756	198
chrM	757	198
chrM	758	198
chrM	759	198
chrM	760	198
chrM	761	198
chrM	762	198
chrM	763	198
chrM	764	198
chrM	765	198
chrM	766	198
chrM	767	198
chrM	768	198
chrM	769	198
chrM	770	198
chrM	771	198
chrM	772	198
chrM	773	198
chrM	774	198
chrM	775	198
chrM	776	198
chrM	777	198
chrM	778	198
chrM	779	198
chrM	780	198
chrM	781	198
chrM	782	198
chrM	783	198
chrM	784	198
chrM	785	198
chrM	786	198
chrM	787	198
chrM	788	198
chrM	789	198
chrM	790	198
chrM	791	198
chrM	792	198
chrM	793	198
chrM	794	198
chrM	795	198
chrM	796	198
chrM	797	198
chrM	798	198
chrM	799	198
chrM	800	198
chrM	801	198
chrM	802	198
chrM	803	198
chrM	804	198
chrM	805	198
chrM	806	198
chrM	807	198
chrM	808	198
chrM	809	198
chrM	810	198
chrM	811	198
chrM	812	198
chrM	813	198
chrM	814	198
chrM	815	198
chrM	816	198
chrM	817	198
chrM	818	198
chrM	819	198
chrM	820	198
chrM	821	198
chrM	822	198
chrM	823	198
chrM	824	198
chrM	825	198
chrM	826	198
chrM	827	198
chrM	828	198
chrM	829	198
chrM	830	198
chrM	831	198
chrM	832	198
chrM	833	198
chrM	834	198
chrM	835	198
chrM	836	198
chrM	837	198
chrM	838	198
chrM	839	198
chrM	840	198
chrM	841	198
chrM	842	198
chrM	843	198
chrM	844	198
chrM	845	198
chrM	846	198
chrM	847	198
chrM	848	198
chrM	849	198
chrM	850	198
chrM	851	198
chrM	852	198
chrM	853	198
chrM	854	198
chrM	855	198
chrM	856	198
chrM	857	198
chrM	858	198
chrM	859	198
chrM	860	198
chrM	861	198
chrM	862	198
chrM	863	198
chrM	864	198
chrM	865	198
chrM	866	198
chrM	867	198
chrM	868	198
chrM	869	198
chrM	870	198
chrM	871	198
chrM	872	198
chrM	873	198
chrM	874	198
chrM	875	198
chrM	876	198
chrM	877	198
chrM	878	198
chrM	879	198
chrM	880	198
chrM	881	198
chrM	882	198
chrM	883	198
chrM	884	198
chrM	885	198
chrM	886	198
chrM	887	198
chrM	888	198
chrM	889	198
chrM	890	198
chrM	891	198
chrM	892	198
chrM	893	198
chrM	894	198
chrM	895	198
chrM	896	198
chrM	897	198
chrM	898	198
chrM	899	198
chrM	900	198
chrM	901	198
chrM	902	198
chrM	903	198
chrM	904	198
chrM	905	198
chrM	906	198
chrM	907	198
chrM	908	198
chrM	909	198
chrM	910	198
chrM	911	198
chrM	912	198
chrM	913	198
chrM	914	198
chrM	915	198
chrM	916	198
chrM	917	198
chrM	918	198
chrM	919	198
chrM	920	198
chrM	921	198
chrM	922	198
chrM	923	198
chrM	924	198
chrM	925	198
chrM	926	198
chrM	927	198
chrM	928	198
chrM	929	198
chrM	930	198
chrM	931	198
chrM	932	198
chrM	933	198
chrM	934	198
chrM	935	198
chrM	936	198
chrM	937	198
chrM	938	198
chrM	939	198
chrM	940	198
chrM	941	198
chrM	942	198
chrM	943	198
chrM	944	198
chrM	945	198
chrM	946	198
chrM	947	198
chrM	948	198
chrM	949	198
chrM	950	198
chrM	951	198
chrM	952	198
chrM	953	198
chrM	954	198
chrM	955	198
chrM	956	198
chrM	957	198
chrM	958	198
chrM	959	198
chrM	960	198
chrM	961	198
chrM	962	198
chrM	963	198
chrM	964	198
chrM	965	198
chrM	966	198
chrM	967	198
chrM	968	198
chrM	969	198
chrM	970	198
chrM	971	198
chrM	972	198
chrM	973	198
chrM	974	198
chrM	975	198
chrM	976	198
chrM	977	198
chrM	978	198
chrM	979	198
chrM	980	198
chrM	981	198
chrM	982	198
chrM	983	198
chrM	984	198
chrM	985	198
chrM	986	198
chrM	987	198
chrM	988	198
chrM	989	198
chrM	990	198
chrM	991	198
chrM	992	198
chrM	993	198
chrM	994	198
chrM	995	198
chrM	996	198
chrM	997	198
chrM	998	198
chrM	999	198
chrM	1000	198
chrM	1001	198
chrM	1002	198
chrM	1003	198
chrM	1004	198
chrM	1005	198
chrM	1006	198
chrM	1007	198
chrM	1008	198
chrM	1009	198
chrM	1010	198
chrM	1011	198
chrM	1012	198
chrM	1013	198
chrM	1014	198
chrM	1015	198
chrM	1016	198
chrM	1017	198
chrM	1018	198
chrM	1019	198
chrM	1020	198
chrM	1021	198
chrM	1022	198
chrM	1023	198
chrM	1024	198
chrM	1025	198
chrM	1026	198
chrM	1027	198
chrM	1028	198
chrM	1029	198
chrM	1030	198
chrM	1031	198
chrM	1032	198
chrM	1033	198
chrM	1034	198
chrM	1035	198
chrM	1036	198
chrM	1037	198
chrM	1038	198
chrM	1039	198
chrM	1040	198
chrM	1041	198
chrM	1042	198
chrM	1043	198
chrM	1044	198
chrM	1045	198
chrM	1046	198
chrM	1047	198
chrM	1048	198
chrM	1049	198
chrM	1050	198
chrM	1051	198
chrM	1052	198
chrM	1053	198
chrM	1054	198
chrM	1055	198
chrM	1056	198
chrM	1057	198
chrM	1058	198
chrM	1059	198
chrM	1060	198
chrM	1061	198
chrM	1062	198
chrM	1063	198
chrM	1064	198
chrM	1065	198
chrM	1066	198
chrM	1067	198
chrM	1068	198
chrM	1069	198
chrM	1070	198
chrM	1071	198
chrM	1072	198
chrM	1073	198
chrM	1074	198
chrM	1075	198
chrM	1076	198
chrM	1077	198
chrM	1078	198
chrM	1079	198
chrM	1080	198
chrM	1081	198
chrM	1082	198
chrM	1083	198
chrM	1084	198
chrM	1085	198
chrM	1086	198
chrM	1087	198
chrM	1088	198
chrM	1089	198
chrM	1090	198
chrM	1091	198
chrM	1092	198
chrM	1093	198
chrM	1094	198
chrM	1095	198
chrM	1096	198
chrM	1097	198
chrM	1098	198
chrM	1099	198
chrM	1100	198
chrM	1101	198
chrM	1102	198
chrM	1103	198
chrM	1104	198
chrM	1105	198
chrM	1106	198
chrM	1107	198
chrM	1108	198
chrM	1109	198
chrM	1110	198
chrM	1111	198
chrM	1112	198
chrM	1113	198
chrM	1114	198
chrM	1115	198
chrM	1116	198
chrM	1117	198
chrM	1118	198
chrM	1119	198
chrM	1120	198
chrM	1121	198
chrM	1122	198
chrM	1123	198
chrM	1124	198
chrM	1125	198
chrM	1126	198
chrM	1127	198
chrM	1128	198
chrM	1129	198
chrM	1130	198
chrM	1131	198
chrM	1132	198
chrM	1133	198
chrM	1134	198
chrM	1135	198
chrM	1136	198
chrM	1137	198
chrM	1138	198
chrM	1139	198
chrM	1140	198
chrM	1141	198
chrM	1142	198
chrM	1143	198
chrM	1144	198
chrM	1145	198
chrM	1146	198
chrM	1147	198
chrM	1148	198
chrM	1149	198
chrM	1150	198
chrM	1151	198
chrM	1152	198
chrM	1153	198
chrM	1154	198
chrM	1155	198
chrM	1156	198
chrM	1157	198
chrM	1158	198
chrM	1159	198
chrM	1160	198
chrM	1161	198
chrM	1162	198
chrM	1163	198
chrM	1164	198
chrM	1165	198
chrM	1166	198
chrM	1167	198
chrM	1168	198
chrM	1169	198
chrM	1170	198
chrM	1171	198
chrM	1172	198
chrM	1173	198
chrM	1174	198
chrM	1175	198
chrM	1176	198
chrM	1177	198
chrM	1178	198
chrM	1179	198
chrM	1180	198
chrM	1181	198
chrM	1182	198
chrM	1183	198
chrM	1184	198
chrM	1185	198
chrM	1186	198
chrM	1187	198
chrM	1188	198
chrM	1189	198
chrM	1190	198
chrM	1191	198
chrM	1192	198
chrM	1193	198
chrM	1194	198
chrM	1195	198
chrM	1196	198
chrM	1197	198
chrM	1198	198
chrM	1199	198
chrM	1200	198
chrM	1201	198
chrM	1202	198
chrM	1203	198
chrM	1204	198
chrM	1205	198
chrM	1206	198
chrM	1207	198
chrM	1208	198
chrM	1209	198
chrM	1210	198
chrM	1211	198
chrM	1212	198
chrM	1213	198
chrM	1214	198
chrM	1215	198
chrM	1216	198
chrM	1217	198
chrM	1218	198
chrM	1219	198
chrM	1220	198
chrM	1221	198
chrM	1222	198
chrM	1223	198
chrM	1224	198
chrM	1225	198
chrM	1226	198
chrM	1227	198
chrM	1228	198
chrM	1229	198
chrM	1230	198
chrM	1231	198
chrM	1232	198
chrM	1233	198
chrM	1234	198
chrM	1235	198
chrM	1236	198
chrM	1237	198
chrM	1238	198
chrM	1239	198
chrM	1240	198
chrM	1241	198
chrM	1242	198
chrM	1243	198
chrM	1244	198
chrM	1245	198
chrM	1246	198
chrM	1247	198
chrM	1248	198
chrM	1249	198
chrM	1250	198
chrM	1251	198
chrM	1252	198
chrM	1253	198
chrM	1254	198
chrM	1255	198
chrM	1256	198
chrM	1257	198
chrM	1258	198
chrM	1259	198
chrM	1260	198
chrM	1261	198
chrM	1262	198
chrM	1263	198
chrM	1264	198
chrM	1265	198
chrM	1266	198
chrM	1267	198
chrM	1268	198
chrM	1269	198
chrM	1270	198
chrM	1271	198
chrM	1272	198
chrM	1273	198
chrM	1274	198
chrM	1275	198
chrM	1276	198
chrM	1277	198
chrM	1278	198
chrM	1279	198
chrM	1280	198
chrM	1281	198
chrM	1282	198
chrM	1283	198
chrM	1284	198
chrM	1285	198
chrM	1286	198
chrM	1287	198
chrM	1288	198
chrM	1289	198
chrM	1290	198
chrM	1291	198
chrM	1292	198
chrM	1293	198
chrM	1294	198
chrM	1295	198
chrM	1296	198
chrM	1297	198
chrM	1298	198
chrM	1299	198
chrM	1300	198
chrM	1301	198
chrM	1302	198
chrM	1303	198
chrM	1304	198
chrM	1305	198
chrM	1306	198
chrM	1307	198
chrM	1308	198
chrM	1309	198
chrM	1310	198
chrM	1311	198
chrM	1312	198
chrM	1313	198
chrM	1314	198
chrM	1315	198
chrM	1316	198
chrM	1317	198
chrM	1318	198
chrM	1319	198
chrM	1320	198
chrM	1321	198
chrM	1322	198
chrM	1323	198
chrM	1324	198
chrM	1325	198
chrM	1326	198
chrM	1327	198
chrM	1328	198
chrM	1329	198
chrM	1330	198
chrM	1331	198
chrM	1332	198
chrM	1333	198
chrM	1334	198
chrM	1335	198
chrM	1336	198
chrM	1337	198
chrM	1338	198
chrM	1339	198
chrM	1340	198
chrM	1341	198
chrM	1342	198
chrM	1343	198
chrM	1344	198
chrM	1345	198
chrM	1346	198
chrM	1347	198
chrM	1348	198
chrM	1349	198
chrM	1350	198
chrM	1351	198
chrM	1352	198
chrM	1353	198
chrM	1354	198
chrM	1355	198
chrM	1356	198
chrM	1357	198
chrM	1358	198
chrM	1359	198
chrM	1360	198
chrM	1361	198
chrM	1362	198
chrM	1363	198
chrM	1364	198
chrM	1365	198
chrM	1366	198
chrM	1367	198
chrM	1368	198
chrM	1369	198
chrM	1370	198
chrM	1371	198
chrM	1372	198
chrM	1373	198
chrM	1374	198
chrM	1375	198
chrM	1376	198
chrM	1377	198
chrM	1378	198
chrM	1379	198
chrM	1380	198
chrM	1381	198
chrM	1382	198
chrM	1383	198
chrM	1384	198
chrM	1385	198
chrM	1386	198
chrM	1387	198
chrM	1388	198
chrM	1389	198
chrM	1390	198
chrM	1391	198
chrM	1392	198
chrM	1393	198
chrM	1394	198
chrM	1395	198
chrM	1396	198
chrM	1397	198
chrM	1398	198
chrM	1399	198
chrM	1400	198
chrM	1401	198
chrM	1402	198
chrM	1403	198
chrM	1404	198
chrM	1405	198
chrM	1406	198
chrM	1407	198
chrM	1408	198
chrM	1409	198
chrM	1410	198
chrM	1411	198
chrM	1412	198
chrM	1413	198
chrM	1414	198
chrM	1415	198
chrM	1416	198
chrM	1417	198
chrM	1418	198
chrM	1419	198
chrM	1420	198
chrM	1421	198
chrM	1422	198
chrM	1423	198
chrM	1424	198
chrM	1425	198
chrM	1426	198
chrM	1427	198
chrM	1428	198
chrM	1429	198
chrM	1430	198
chrM	1431	198
chrM	1432	198
chrM	1433	198
chrM	1434	198
chrM	1435	198
chrM	1436	198
chrM	1437	198
chrM	1438	198
chrM	1439	198
chrM	1440	198
chrM	1441	198
chrM	1442	198
chrM	1443	198
chrM	1444	198
chrM	1445	198
chrM	1446	198
chrM	1447	198
chrM	1448	198
chrM	1449	198
chrM	1450	198
chrM	1451	198
chrM	1452	198
chrM	1453	198
chrM	1454	198
chrM	1455	198
chrM	1456	198
chrM	1457	198
chrM	1458	198
chrM	1459	198
chrM	1460	198
chrM	1461	198
chrM	1462	198
chrM	1463	198
chrM	1464	198
chrM	1465	198
chrM	1466	198
chrM	1467	198
chrM	1468	198
chrM	1469	198
chrM	1470	198
chrM	1471	198
chrM	1472	198
chrM	1473	198
chrM	1474	198
chrM	1475	198
chrM	1476	198
chrM	1477	198
chrM	1478	198
chrM	1479	198
chrM	1480	198
chrM	1481	198
chrM	1482	198
chrM	1483	198
chrM	1484	198
chrM	1485	198
chrM	1486	198
chrM	1487	198
chrM	1488	198
chrM	1489	198
chrM	1490	198
chrM	1491	198
chrM	1492	198
chrM	1493	198
chrM	1494	198
chrM	1495	198
chrM	1496	198
chrM	1497	198
chrM	1498	198
chrM	1499	198
chrM	1500	198
chrM	1501	198
chrM	1502	198
chrM	1503	198
chrM	1504	198
chrM	1505	198
chrM	1506	198
chrM	1507	198
chrM	1508	198
chrM	1509	198
chrM	1510	198
chrM	1511	198
chrM	1512	198
chrM	1513	198
chrM	1514	198
chrM	1515	198
chrM	1516	198
chrM	1517	198
chrM	1518	198
chrM	1519	198
chrM	1520	198
chrM	1521	198
chrM	1522	198
chrM	1523	198
chrM	1524	198
chrM	1525	198
chrM	1526	198
chrM	1527	198
chrM	1528	198
chrM	1529	198
chrM	1530	198
chrM	1531	198
chrM	1532	198
chrM	1533	198
chrM	1534	198
chrM	1535	198
chrM	1536	198
chrM	1537	198
chrM	1538	198
chrM	1539	198
chrM	1540	198
chrM	1541	198
chrM	1542	198
chrM	1543	198
chrM	1544	198
chrM	1545	198
chrM	1546	198
chrM	1547	198
chrM	1548	198
chrM	1549	198
chrM	1550	198
chrM	1551	198
chrM	1552	198
chrM	1553	198
chrM	1554	198
chrM	1555	198
chrM	1556	198
chrM	1557	198
chrM	1558	198
chrM	1559	198
chrM	1560	198
chrM	1561	198
chrM	1562	198
chrM	1563	198
chrM	1564	198
chrM	1565	198
chrM	1566	198
chrM	1567	198
chrM	1568	198
chrM	1569	198
chrM	1570	198
chrM	1571	198
chrM	1572	198
chrM	1573	198
chrM	1574	198
chrM	1575	198
chrM	1576	198
chrM	1577	198
chrM	1578	198
chrM	1579	198
chrM	1580	198
chrM	1581	198
chrM	1582	198
chrM	1583	198
chrM	1584	198
chrM	1585	198
chrM	1586	198
chrM	1587	198
chrM	1588	198
chrM	1589	198
chrM	1590	198
chrM	1591	198
chrM	1592	198
chrM	1593	198
chrM	1594	198
chrM	1595	198
chrM	1596	198
chrM	1597	198
chrM	1598	198
chrM	1599	198
chrM	1600	198
chrM	1601	198
chrM	1602	198
chrM	1603	198
chrM	1604	198
chrM	1605	198
chrM	1606	198
chrM	1607	198
chrM	1608	198
chrM	1609	198
chrM	1610	198
chrM	1611	198
chrM	1612	198
chrM	1613	198
chrM	1614	198
chrM	1615	198
chrM	1616	198
chrM	1617	198
chrM	1618	198
chrM	1619	198
chrM	1620	198
chrM	1621	198
chrM	1622	198
chrM	1623	198
chrM	1624	198
chrM	1625	198
chrM	1626	198
chrM	1627	198
chrM	1628	198
chrM	1629	198
chrM	1630	198
chrM	1631	198
chrM	1632	198
chrM	1633	198
chrM	1634	198
chrM	1635	198
chrM	1636	198
chrM	1637	198
chrM	1638	198
chrM	1639	198
chrM	1640	198
chrM	1641	198
chrM	1642	198
chrM	1643	198
chrM	1644	198
chrM	1645	198
chrM	1646	198
chrM	1647	198
chrM	1648	198
chrM	1649	198
chrM	1650	198
chrM	1651	198
chrM	1652	198
chrM	1653	198
chrM	1654	198
chrM	1655	198
chrM	1656	198
chrM	1657	198
chrM	1658	198
chrM	1659	198
chrM	1660	198
chrM	1661	198
chrM	1662	198
chrM	1663	198
chrM	1664	198
