#chr	pos	coverage
chrM	386	99
chrM	387	99
chrM	388	99
chrM	389	99
chrM	390	99
chrM	391	99
chrM	392	99
chrM	393	99
chrM	394	99
chrM	395	99
chrM	396	99
chrM	397	99
chrM	398	99
chrM	399	99
chrM	400	99
chrM	401	99
chrM	402	99
chrM	403	99
chrM	404	99
chrM	405	99
chrM	406	99
chrM	407	99
chrM	408	99
chrM	409	99
chrM	410	99
chrM	411	99
chrM	412	99
chrM	413	99
chrM	414	99
chrM	415	99
chrM	416	99
chrM	417	99
chrM	418	99
chrM	419	99
chrM	420	99
chrM	421	99
chrM	422	99
chrM	423	99
chrM	424	99
chrM	425	99
chrM	426	99
chrM	427	99
chrM	428	99
chrM	429	99
chrM	430	99
chrM	431	99
chrM	432	99
chrM	433	99
chrM	434	99
chrM	435	99
chrM	436	99
chrM	437	99
chrM	438	99
chrM	439	99
chrM	440	99
chrM	441	99
chrM	442	99
chrM	443	99
chrM	444	99
chrM	445	99
chrM	446	99
chrM	447	99
chrM	448	99
chrM	449	99
chrM	450	99
chrM	451	99
chrM	452	99
chrM	453	99
chrM	454	99
chrM	455	99
chrM	456	99
chrM	457	99
chrM	458	99
chrM	459	99
chrM	460	99
chrM	461	99
chrM	462	99
chrM	463	99
chrM	464	99
chrM	465	99
chrM	466	99
chrM	467	99
chrM	468	99
chrM	469	99
chrM	470	99
chrM	471	99
chrM	472	99
chrM	473	99
chrM	474	99
chrM	475	99
chrM	476	99
chrM	477	99
chrM	478	99
chrM	479	99
chrM	480	99
chrM	481	99
chrM	482	99
chrM	483	99
chrM	484	99
chrM	485	99
chrM	486	99
chrM	487	99
chrM	488	99
chrM	489	99
chrM	490	99
chrM	491	99
chrM	492	99
chrM	493	99
chrM	494	99
chrM	495	99
chrM	496	99
chrM	497	99
chrM	498	99
chrM	499	99
chrM	500	99
chrM	501	99
chrM	502	99
chrM	503	99
chrM	504	99
chrM	505	99
chrM	506	99
chrM	507	99
chrM	508	99
chrM	509	99
chrM	510	99
chrM	511	99
chrM	512	99
chrM	513	99
chrM	514	99
chrM	515	99
chrM	516	99
chrM	517	99
chrM	518	99
chrM	519	99
chrM	520	99
chrM	521	99
chrM	522	99
chrM	523	99
chrM	524	99
chrM	525	99
chrM	526	99
chrM	527	99
chrM	528	99
chrM	529	99
chrM	530	99
chrM	531	99
chrM	532	99
chrM	533	99
chrM	534	99
chrM	535	99
chrM	536	99
chrM	537	99
chrM	538	99
chrM	539	99
chrM	540	99
chrM	541	99
chrM	542	99
chrM	543	99
chrM	544	99
chrM	545	99
chrM	546	99
chrM	547	99
chrM	548	99
chrM	549	99
chrM	550	99
chrM	551	99
chrM	552	99
chrM	553	99
chrM	554	99
chrM	555	99
chrM	556	99
chrM	557	99
chrM	558	99
chrM	559	99
chrM	560	99
chrM	561	99
chrM	562	99
chrM	563	99
chrM	564	99
chrM	565	99
chrM	566	99
chrM	567	99
chrM	568	99
chrM	569	99
chrM	570	99
chrM	571	99
chrM	572	99
chrM	573	99
chrM	574	99
chrM	575	99
chrM	576	99
chrM	577	99
chrM	578	99
chrM	579	99
chrM	580	99
chrM	581	99
chrM	582	99
chrM	583	99
chrM	584	99
chrM	585	99
chrM	586	99
chrM	587	99
chrM	588	99
chrM	589	99
chrM	590	99
chrM	591	99
chrM	592	99
chrM	593	99
chrM	594	99
chrM	595	99
chrM	596	99
chrM	597	99
chrM	598	99
chrM	599	99
chrM	600	99
chrM	601	99
chrM	602	99
chrM	603	99
chrM	604	99
chrM	605	99
chrM	606	99
chrM	607	99
chrM	608	99
chrM	609	99
chrM	610	99
chrM	611	99
chrM	612	99
chrM	613	99
chrM	614	99
chrM	615	99
chrM	616	99
chrM	617	99
chrM	618	99
chrM	619	99
chrM	620	99
chrM	621	99
chrM	622	99
chrM	623	99
chrM	624	99
chrM	625	99
chrM	626	99
chrM	627	99
chrM	628	99
chrM	629	99
chrM	630	99
chrM	631	99
chrM	632	99
chrM	633	99
chrM	634	99
chrM	635	99
chrM	636	99
chrM	637	99
chrM	638	99
chrM	639	99
chrM	640	99
chrM	641	99
chrM	642	99
chrM	643	99
chrM	644	99
chrM	645	99
chrM	646	99
chrM	647	99
chrM	648	99
chrM	649	99
chrM	650	99
chrM	651	99
chrM	652	99
chrM	653	99
chrM	654	99
chrM	655	99
chrM	656	99
chrM	657	99
chrM	658	99
chrM	659	99
chrM	660	99
chrM	661	99
chrM	662	99
chrM	663	99
chrM	664	99
chrM	665	99
chrM	666	99
chrM	667	99
chrM	668	99
chrM	669	99
chrM	670	99
chrM	671	99
chrM	672	99
chrM	673	99
chrM	674	99
chrM	675	99
chrM	676	99
chrM	677	99
chrM	678	99
chrM	679	99
chrM	680	99
chrM	681	99
chrM	682	99
chrM	683	99
chrM	684	99
chrM	685	99
chrM	686	99
chrM	687	99
chrM	688	99
chrM	689	99
chrM	690	99
chrM	691	99
chrM	692	99
chrM	693	99
chrM	694	99
chrM	695	99
chrM	696	99
chrM	697	99
chrM	698	99
chrM	699	99
chrM	700	99
chrM	701	99
chrM	702	99
chrM	703	99
chrM	704	99
chrM	705	99
chrM	706	99
chrM	707	99
chrM	708	99
chrM	709	99
chrM	710	99
chrM	711	99
chrM	712	99
chrM	713	99
chrM	714	99
chrM	715	99
chrM	716	99
chrM	717	99
chrM	718	99
chrM	719	99
chrM	720	99
chrM	721	99
chrM	722	99
chrM	723	99
chrM	724	99
chrM	725	99
chrM	726	99
chrM	727	99
chrM	728	99
chrM	729	99
chrM	730	99
chrM	731	99
chrM	732	99
chrM	733	99
chrM	734	99
chrM	735	99
chrM	736	99
chrM	737	99
chrM	738	99
chrM	739	99
chrM	740	99
chrM	741	99
chrM	742	99
chrM	743	99
chrM	744	99
chrM	745	99
chrM	746	99
chrM	747	99
chrM	748	99
chrM	749	99
chrM	750	99
chrM	751	99
chrM	752	99
chrM	753	99
chrM	754	99
chrM	755	99
chrM	756	99
chrM	757	99
chrM	758	99
chrM	759	99
chrM	760	99
chrM	761	99
chrM	762	99
chrM	763	99
chrM	764	99
chrM	765	99
chrM	766	99
chrM	767	99
chrM	768	99
chrM	769	99
chrM	770	99
chrM	771	99
chrM	772	99
chrM	773	99
chrM	774	99
chrM	775	99
chrM	776	99
chrM	777	99
chrM	778	99
chrM	779	99
chrM	780	99
chrM	781	99
chrM	782	99
chrM	783	99
chrM	784	99
chrM	785	99
chrM	786	99
chrM	787	99
chrM	788	99
chrM	789	99
chrM	790	99
chrM	791	99
chrM	792	99
chrM	793	99
chrM	794	99
chrM	795	99
chrM	796	99
chrM	797	99
chrM	798	99
chrM	799	99
chrM	800	99
chrM	801	99
chrM	802	99
chrM	803	99
chrM	804	99
chrM	805	99
chrM	806	99
chrM	807	99
chrM	808	99
chrM	809	99
chrM	810	99
chrM	811	99
chrM	812	99
chrM	813	99
chrM	814	99
chrM	815	99
chrM	816	99
chrM	817	99
chrM	818	99
chrM	819	99
chrM	820	99
chrM	821	99
chrM	822	99
chrM	823	99
chrM	824	99
chrM	825	99
chrM	826	99
chrM	827	99
chrM	828	99
chrM	829	99
chrM	830	99
chrM	831	99
chrM	832	99
chrM	833	99
chrM	834	99
chrM	835	99
chrM	836	99
chrM	837	99
chrM	838	99
chrM	839	99
chrM	840	99
chrM	841	99
chrM	842	99
chrM	843	99
chrM	844	99
chrM	845	99
chrM	846	99
chrM	847	99
chrM	848	99
chrM	849	99
chrM	850	99
chrM	851	99
chrM	852	99
chrM	853	99
chrM	854	99
chrM	855	99
chrM	856	99
chrM	857	99
chrM	858	99
chrM	859	99
chrM	860	99
chrM	861	99
chrM	862	99
chrM	863	99
chrM	864	99
chrM	865	99
chrM	866	99
chrM	867	99
chrM	868	99
chrM	869	99
chrM	870	99
chrM	871	99
chrM	872	99
chrM	873	99
chrM	874	99
chrM	875	99
chrM	876	99
chrM	877	99
chrM	878	99
chrM	879	99
chrM	880	99
chrM	881	99
chrM	882	99
chrM	883	99
chrM	884	99
chrM	885	99
chrM	886	99
chrM	887	99
chrM	888	99
chrM	889	99
chrM	890	99
chrM	891	99
chrM	892	99
chrM	893	99
chrM	894	99
chrM	895	99
chrM	896	99
chrM	897	99
chrM	898	99
chrM	899	99
chrM	900	99
chrM	901	99
chrM	902	99
chrM	903	99
chrM	904	99
chrM	905	99
chrM	906	99
chrM	907	99
chrM	908	99
chrM	909	99
chrM	910	99
chrM	911	99
chrM	912	99
chrM	913	99
chrM	914	99
chrM	915	99
chrM	916	99
chrM	917	99
chrM	918	99
chrM	919	99
chrM	920	99
chrM	921	99
chrM	922	99
chrM	923	99
chrM	924	99
chrM	925	99
chrM	926	99
chrM	927	99
chrM	928	99
chrM	929	99
chrM	930	99
chrM	931	99
chrM	932	99
chrM	933	99
chrM	934	99
chrM	935	99
chrM	936	99
chrM	937	99
chrM	938	99
chrM	939	99
chrM	940	99
chrM	941	99
chrM	942	99
chrM	943	99
chrM	944	99
chrM	945	99
chrM	946	99
chrM	947	99
chrM	948	99
chrM	949	99
chrM	950	99
chrM	951	99
chrM	952	99
chrM	953	99
chrM	954	99
chrM	955	99
chrM	956	99
chrM	957	99
chrM	958	99
chrM	959	99
chrM	960	99
chrM	961	99
chrM	962	99
chrM	963	99
chrM	964	99
chrM	965	99
chrM	966	99
chrM	967	99
chrM	968	99
chrM	969	99
chrM	970	99
chrM	971	99
chrM	972	99
chrM	973	99
chrM	974	99
chrM	975	99
chrM	976	99
chrM	977	99
chrM	978	99
chrM	979	99
chrM	980	99
chrM	981	99
chrM	982	99
chrM	983	99
chrM	984	99
chrM	985	99
chrM	986	99
chrM	987	99
chrM	988	99
chrM	989	99
chrM	990	99
chrM	991	99
chrM	992	99
chrM	993	99
chrM	994	99
chrM	995	99
chrM	996	99
chrM	997	99
chrM	998	99
chrM	999	99
chrM	1000	99
chrM	1001	99
chrM	1002	99
chrM	1003	99
chrM	1004	99
chrM	1005	99
chrM	1006	99
chrM	1007	99
chrM	1008	99
chrM	1009	99
chrM	1010	99
chrM	1011	99
chrM	1012	99
chrM	1013	99
chrM	1014	99
chrM	1015	99
chrM	1016	99
chrM	1017	99
chrM	1018	99
chrM	1019	98
chrM	1020	98
chrM	1021	97
chrM	1022	96
chrM	1023	96
chrM	1024	96
chrM	1025	95
chrM	1026	95
chrM	1027	94
chrM	1028	93
chrM	1029	92
chrM	1030	91
chrM	1031	91
chrM	1032	91
chrM	1033	90
chrM	1034	90
chrM	1035	89
chrM	1036	88
chrM	1037	87
chrM	1038	86
chrM	1039	86
chrM	1040	86
chrM	1041	86
chrM	1042	86
chrM	1043	85
chrM	1044	85
chrM	1045	84
chrM	1046	83
chrM	1047	82
chrM	1048	82
chrM	1049	81
chrM	1050	81
chrM	1051	81
chrM	1052	80
chrM	1053	80
chrM	1054	79
chrM	1055	78
chrM	1056	78
chrM	1057	78
chrM	1058	77
chrM	1059	76
chrM	1060	76
chrM	1061	76
chrM	1062	75
chrM	1063	75
chrM	1064	74
chrM	1065	74
chrM	1066	73
chrM	1067	73
chrM	1068	72
chrM	1069	72
chrM	1070	71
chrM	1071	71
chrM	1072	70
chrM	1073	70
chrM	1074	69
chrM	1075	68
chrM	1076	68
chrM	1077	68
chrM	1078	67
chrM	1079	67
chrM	1080	66
chrM	1081	66
chrM	1082	65
chrM	1083	65
chrM	1084	64
chrM	1085	64
chrM	1086	63
chrM	1087	63
chrM	1088	62
chrM	1089	62
chrM	1090	62
chrM	1091	61
chrM	1092	61
chrM	1093	61
chrM	1094	60
chrM	1095	60
chrM	1096	59
chrM	1097	59
chrM	1098	58
chrM	1099	58
chrM	1100	57
chrM	1101	56
chrM	1102	55
chrM	1103	55
chrM	1104	54
chrM	1105	54
chrM	1106	54
chrM	1107	53
chrM	1108	52
chrM	1109	51
chrM	1110	50
chrM	1111	50
chrM	1112	49
chrM	1113	48
chrM	1114	48
chrM	1115	47
chrM	1116	47
chrM	1117	46
chrM	1118	47
chrM	1119	47
chrM	1120	47
chrM	1121	48
chrM	1122	47
chrM	1123	46
chrM	1124	46
chrM	1125	46
chrM	1126	46
chrM	1127	46
chrM	1128	46
chrM	1129	47
chrM	1130	46
chrM	1131	45
chrM	1132	45
chrM	1133	45
chrM	1134	45
chrM	1135	45
chrM	1136	45
chrM	1137	46
chrM	1138	45
chrM	1139	44
chrM	1140	43
chrM	1141	42
chrM	1142	43
chrM	1143	42
chrM	1144	43
chrM	1145	43
chrM	1146	43
chrM	1147	43
chrM	1148	43
chrM	1149	42
chrM	1150	41
chrM	1151	42
chrM	1152	41
chrM	1153	41
chrM	1154	41
chrM	1155	40
chrM	1156	40
chrM	1157	40
chrM	1158	40
chrM	1159	40
chrM	1160	39
chrM	1161	39
chrM	1162	39
chrM	1163	39
chrM	1164	38
chrM	1165	38
chrM	1166	37
chrM	1167	37
chrM	1168	37
chrM	1169	37
chrM	1170	37
chrM	1171	37
chrM	1172	36
chrM	1173	37
chrM	1174	37
chrM	1175	36
chrM	1176	36
chrM	1177	36
chrM	1178	36
chrM	1179	36
chrM	1180	36
chrM	1181	37
chrM	1182	37
chrM	1183	37
chrM	1184	37
chrM	1185	37
chrM	1186	37
chrM	1187	38
chrM	1188	38
chrM	1189	38
chrM	1190	39
chrM	1191	39
chrM	1192	39
chrM	1193	40
chrM	1194	40
chrM	1195	41
chrM	1196	41
chrM	1197	42
chrM	1198	42
chrM	1199	43
chrM	1200	44
chrM	1201	45
chrM	1202	45
chrM	1203	46
chrM	1204	46
chrM	1205	46
chrM	1206	47
chrM	1207	48
chrM	1208	49
chrM	1209	50
chrM	1210	50
chrM	1211	51
chrM	1212	52
chrM	1213	52
chrM	1214	53
chrM	1215	53
chrM	1216	54
chrM	1217	54
chrM	1218	54
chrM	1219	55
chrM	1220	55
chrM	1221	56
chrM	1222	57
chrM	1223	58
chrM	1224	58
chrM	1225	59
chrM	1226	60
chrM	1227	61
chrM	1228	61
chrM	1229	62
chrM	1230	63
chrM	1231	64
chrM	1232	64
chrM	1233	65
chrM	1234	66
chrM	1235	67
chrM	1236	67
chrM	1237	68
chrM	1238	69
chrM	1239	70
chrM	1240	71
chrM	1241	71
chrM	1242	72
chrM	1243	72
chrM	1244	73
chrM	1245	74
chrM	1246	74
chrM	1247	75
chrM	1248	76
chrM	1249	77
chrM	1250	77
chrM	1251	78
chrM	1252	79
chrM	1253	80
chrM	1254	81
chrM	1255	81
chrM	1256	82
chrM	1257	83
chrM	1258	83
chrM	1259	84
chrM	1260	85
chrM	1261	85
chrM	1262	86
chrM	1263	87
chrM	1264	88
chrM	1265	89
chrM	1266	90
chrM	1267	90
chrM	1268	91
chrM	1269	91
chrM	1270	92
chrM	1271	93
chrM	1272	93
chrM	1273	94
chrM	1274	95
chrM	1275	95
chrM	1276	96
chrM	1277	96
chrM	1278	97
chrM	1279	97
chrM	1280	97
chrM	1281	97
chrM	1282	98
chrM	1283	98
chrM	1284	99
chrM	1285	99
chrM	1286	99
chrM	1287	99
chrM	1288	99
chrM	1289	99
chrM	1290	99
chrM	1291	99
chrM	1292	99
chrM	1293	99
chrM	1294	99
chrM	1295	99
chrM	1296	99
chrM	1297	99
chrM	1298	99
chrM	1299	99
chrM	1300	99
chrM	1301	99
chrM	1302	99
chrM	1303	99
chrM	1304	99
chrM	1305	99
chrM	1306	99
chrM	1307	99
chrM	1308	99
chrM	1309	99
chrM	1310	99
chrM	1311	99
chrM	1312	99
chrM	1313	99
chrM	1314	99
chrM	1315	99
chrM	1316	99
chrM	1317	99
chrM	1318	99
chrM	1319	99
chrM	1320	99
chrM	1321	99
chrM	1322	99
chrM	1323	99
chrM	1324	99
chrM	1325	99
chrM	1326	99
chrM	1327	99
chrM	1328	99
chrM	1329	99
chrM	1330	99
chrM	1331	99
chrM	1332	99
chrM	1333	99
chrM	1334	99
chrM	1335	99
chrM	1336	99
chrM	1337	99
chrM	1338	99
chrM	1339	99
chrM	1340	99
chrM	1341	99
chrM	1342	99
chrM	1343	99
chrM	1344	99
chrM	1345	99
chrM	1346	99
chrM	1347	99
chrM	1348	99
chrM	1349	99
chrM	1350	99
chrM	1351	99
chrM	1352	99
chrM	1353	99
chrM	1354	99
chrM	1355	99
chrM	1356	99
chrM	1357	99
chrM	1358	99
chrM	1359	99
chrM	1360	99
chrM	1361	99
chrM	1362	99
chrM	1363	99
chrM	1364	99
chrM	1365	99
chrM	1366	99
chrM	1367	99
chrM	1368	99
chrM	1369	99
chrM	1370	99
chrM	1371	99
chrM	1372	99
chrM	1373	99
chrM	1374	99
chrM	1375	99
chrM	1376	99
chrM	1377	99
chrM	1378	99
chrM	1379	99
chrM	1380	99
chrM	1381	99
chrM	1382	99
chrM	1383	99
chrM	1384	99
chrM	1385	99
chrM	1386	99
chrM	1387	99
chrM	1388	99
chrM	1389	99
chrM	1390	99
chrM	1391	99
chrM	1392	99
chrM	1393	99
chrM	1394	99
chrM	1395	99
chrM	1396	99
chrM	1397	99
chrM	1398	99
chrM	1399	99
chrM	1400	99
chrM	1401	99
chrM	1402	99
chrM	1403	99
chrM	1404	99
chrM	1405	99
chrM	1406	99
chrM	1407	99
chrM	1408	99
chrM	1409	99
chrM	1410	98
chrM	1411	98
chrM	1412	97
chrM	1413	97
chrM	1414	97
chrM	1415	97
chrM	1416	96
chrM	1417	95
chrM	1418	95
chrM	1419	94
chrM	1420	94
chrM	1421	93
chrM	1422	93
chrM	1423	93
chrM	1424	93
chrM	1425	93
chrM	1426	93
chrM	1427	93
chrM	1428	93
chrM	1429	93
chrM	1430	93
chrM	1431	93
chrM	1432	93
chrM	1433	93
chrM	1434	93
chrM	1435	93
chrM	1436	93
chrM	1437	93
chrM	1438	93
chrM	1439	93
chrM	1440	93
chrM	1441	93
chrM	1442	93
chrM	1443	93
chrM	1444	93
chrM	1445	93
chrM	1446	93
chrM	1447	93
chrM	1448	93
chrM	1449	93
chrM	1450	93
chrM	1451	93
chrM	1452	93
chrM	1453	93
chrM	1454	93
chrM	1455	93
chrM	1456	93
chrM	1457	93
chrM	1458	93
chrM	1459	93
chrM	1460	93
chrM	1461	93
chrM	1462	93
chrM	1463	93
chrM	1464	93
chrM	1465	93
chrM	1466	93
chrM	1467	93
chrM	1468	93
chrM	1469	93
chrM	1470	93
chrM	1471	93
chrM	1472	93
chrM	1473	93
chrM	1474	93
chrM	1475	93
chrM	1476	93
chrM	1477	93
chrM	1478	93
chrM	1479	93
chrM	1480	93
chrM	1481	93
chrM	1482	93
chrM	1483	93
chrM	1484	93
chrM	1485	93
chrM	1486	93
chrM	1487	93
chrM	1488	93
chrM	1489	93
chrM	1490	93
chrM	1491	93
chrM	1492	93
chrM	1493	93
chrM	1494	93
chrM	1495	93
chrM	1496	93
chrM	1497	93
chrM	1498	93
chrM	1499	93
chrM	1500	93
chrM	1501	93
chrM	1502	93
chrM	1503	93
chrM	1504	93
chrM	1505	93
chrM	1506	93
chrM	1507	93
chrM	1508	93
chrM	1509	94
chrM	1510	94
chrM	1511	95
chrM	1512	95
chrM	1513	95
chrM	1514	95
chrM	1515	96
chrM	1516	97
chrM	1517	97
chrM	1518	98
chrM	1519	98
chrM	1520	99
chrM	1521	99
chrM	1522	99
chrM	1523	99
chrM	1524	99
chrM	1525	99
chrM	1526	99
chrM	1527	99
chrM	1528	99
chrM	1529	99
chrM	1530	99
chrM	1531	99
chrM	1532	99
chrM	1533	99
chrM	1534	99
chrM	1535	99
chrM	1536	99
chrM	1537	99
chrM	1538	99
chrM	1539	99
chrM	1540	99
chrM	1541	99
chrM	1542	99
chrM	1543	99
chrM	1544	99
chrM	1545	99
chrM	1546	99
chrM	1547	99
chrM	1548	99
chrM	1549	99
chrM	1550	99
chrM	1551	99
chrM	1552	99
chrM	1553	99
chrM	1554	99
chrM	1555	99
chrM	1556	99
chrM	1557	99
chrM	1558	99
chrM	1559	99
chrM	1560	99
chrM	1561	99
chrM	1562	99
chrM	1563	99
chrM	1564	99
chrM	1565	99
chrM	1566	99
chrM	1567	99
chrM	1568	99
chrM	1569	99
chrM	1570	99
chrM	1571	99
chrM	1572	99
chrM	1573	99
chrM	1574	99
chrM	1575	99
chrM	1576	99
chrM	1577	99
chrM	1578	99
chrM	1579	99
chrM	1580	99
chrM	1581	99
chrM	1582	99
chrM	1583	99
chrM	1584	99
chrM	1585	99
chrM	1586	99
chrM	1587	99
chrM	1588	99
chrM	1589	99
chrM	1590	99
chrM	1591	99
chrM	1592	99
chrM	1593	99
chrM	1594	99
chrM	1595	99
chrM	1596	99
chrM	1597	99
chrM	1598	99
chrM	1599	99
chrM	1600	99
chrM	1601	99
chrM	1602	99
chrM	1603	99
chrM	1604	99
chrM	1605	99
chrM	1606	99
chrM	1607	99
chrM	1608	99
chrM	1609	99
chrM	1610	99
chrM	1611	99
chrM	1612	99
chrM	1613	99
chrM	1614	99
chrM	1615	99
chrM	1616	99
chrM	1617	99
chrM	1618	99
chrM	1619	99
chrM	1620	99
chrM	1621	99
chrM	1622	99
chrM	1623	99
chrM	1624	99
chrM	1625	99
chrM	1626	99
chrM	1627	99
chrM	1628	99
chrM	1629	99
chrM	1630	99
chrM	1631	99
chrM	1632	99
chrM	1633	99
chrM	1634	99
chrM	1635	99
chrM	1636	99
chrM	1637	99
chrM	1638	99
chrM	1639	99
chrM	1640	99
chrM	1641	99
chrM	1642	99
chrM	1643	99
chrM	1644	99
chrM	1645	99
chrM	1646	99
chrM	1647	99
chrM	1648	99
chrM	1649	99
chrM	1650	99
chrM	1651	99
chrM	1652	99
chrM	1653	99
chrM	1654	99
chrM	1655	99
chrM	1656	99
chrM	1657	99
chrM	1658	99
chrM	1659	99
chrM	1660	99
chrM	1661	99
chrM	1662	99
chrM	1663	99
chrM	1664	99
